,id,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,target
3975,3976,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,7,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,4,0,1,0,1,1,0,0,2,0,19,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Class_2
30520,30521,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Class_5
12665,12666,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Class_2
53000,53001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,10,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_8
17198,17199,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_2
24396,24397,1,0,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,1,0,3,0,4,0,8,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,14,0,0,18,4,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,Class_3
9475,9476,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Class_2
2471,2472,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,10,1,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,Class_2
32725,32726,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Class_6
21211,21212,0,3,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,18,1,0,0,0,0,0,0,0,Class_3
44975,44976,0,0,0,1,4,0,0,0,0,2,0,1,3,1,0,1,0,0,0,1,0,15,0,3,0,1,0,0,5,6,0,0,1,1,0,1,0,0,0,0,2,0,0,5,0,0,6,0,0,0,4,4,0,2,17,1,6,0,0,0,0,0,0,1,1,1,3,0,0,2,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0,0,1,0,0,0,0,2,0,Class_6
17181,17182,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_2
34019,34020,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,3,2,1,1,0,0,1,1,13,0,4,0,0,0,0,14,0,0,1,2,0,0,4,1,0,0,2,0,1,0,0,0,2,0,2,0,0,0,1,0,0,2,0,0,12,0,0,1,1,0,1,9,1,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3,0,Class_6
11690,11691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,2,0,0,0,0,0,Class_2
27199,27200,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_4
26156,26157,1,0,2,0,0,0,0,2,0,0,0,0,0,11,2,3,0,0,0,0,1,1,0,2,4,12,0,0,0,0,0,0,0,0,1,3,1,2,0,9,0,2,0,1,0,0,0,4,0,1,0,0,3,9,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,Class_4
31461,31462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Class_5
57255,57256,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,2,0,3,2,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,31,0,0,Class_9
5452,5453,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,7,0,0,0,0,0,Class_2
60562,60563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_9
34887,34888,1,1,0,1,2,0,0,4,0,0,1,0,0,2,0,4,0,0,0,0,1,0,0,2,1,1,1,2,0,0,0,0,0,0,5,2,0,3,0,3,1,1,0,4,0,1,0,5,3,0,2,0,0,7,0,0,0,1,0,3,1,3,3,0,0,2,4,0,0,2,0,2,0,0,3,2,0,0,0,5,2,4,0,0,0,2,1,0,11,0,0,1,0,Class_6
10324,10325,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Class_2
14470,14471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
42540,42541,0,1,13,1,0,0,0,0,0,1,8,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,2,0,0,4,0,0,0,0,1,0,0,0,2,0,8,1,0,0,0,0,0,0,11,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,3,0,0,0,0,Class_6
31868,31869,0,0,2,6,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,1,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,2,0,0,0,0,Class_6
60362,60363,0,0,0,1,0,0,0,7,0,0,0,0,2,0,0,4,2,0,0,1,0,0,0,4,1,0,0,0,1,0,0,1,1,0,0,12,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,2,11,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Class_9
39669,39670,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
3689,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,Class_2
230,231,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,3,0,1,2,0,0,1,7,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0,0,3,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Class_1
60160,60161,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,Class_9
580,581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,11,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Class_1
60569,60570,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_9
24395,24396,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,Class_3
59411,59412,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,Class_9
46357,46358,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_7
18911,18912,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
1549,1550,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,1,0,3,0,2,0,0,1,12,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,1,0,0,0,3,0,0,0,12,0,0,1,1,2,2,5,0,5,0,0,1,2,1,0,7,0,0,7,0,2,2,0,0,5,0,0,9,0,20,0,1,0,2,1,0,0,0,0,0,0,1,0,2,0,Class_1
5784,5785,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,Class_2
37873,37874,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Class_6
21818,21819,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,1,0,0,1,0,4,1,5,1,0,0,0,0,0,1,1,5,5,0,0,1,9,0,1,0,0,7,1,0,0,1,3,0,0,0,0,0,3,2,0,0,0,0,0,0,19,4,1,0,0,4,0,2,2,1,1,0,0,1,0,0,0,1,0,1,0,3,0,0,1,3,0,0,0,0,0,0,Class_3
38638,38639,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,14,0,0,0,0,0,0,2,0,0,0,1,0,0,0,Class_6
47404,47405,0,1,2,1,0,1,1,0,0,0,1,1,0,0,0,2,5,1,1,1,0,1,3,6,5,0,0,0,0,0,0,3,0,1,0,0,0,1,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,14,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,2,0,3,26,1,0,0,0,0,0,1,Class_7
32538,32539,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,0,1,2,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,2,1,0,2,0,0,1,11,0,4,1,0,2,0,1,0,0,0,1,1,0,0,2,0,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,1,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,Class_6
57518,57519,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,1,0,0,18,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,Class_9
42463,42464,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_6
21448,21449,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,10,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,12,0,1,5,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_3
36823,36824,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,1,4,0,0,0,0,0,5,1,0,0,1,0,1,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,0,0,11,0,1,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2,0,Class_6
9508,9509,0,0,0,0,0,0,0,3,6,3,0,0,2,0,3,4,1,2,0,1,1,1,0,4,2,1,0,0,1,0,0,5,4,0,1,0,0,0,0,2,0,0,3,1,0,0,0,5,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,15,3,3,11,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,Class_2
8711,8712,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4,1,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,8,4,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Class_2
12091,12092,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_2
30660,30661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_5
24685,24686,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,Class_3
12172,12173,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,Class_2
8966,8967,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Class_2
29840,29841,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Class_5
8743,8744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,10,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,0,2,0,Class_2
44009,44010,1,0,9,6,0,0,0,0,0,0,7,0,0,1,0,6,0,0,0,0,3,3,0,2,0,1,10,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,Class_6
11592,11593,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Class_2
19010,19011,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Class_3
16587,16588,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,3,0,0,0,5,1,0,0,0,0,0,0,2,1,0,0,0,0,0,17,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Class_2
21069,21070,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Class_3
61158,61159,0,0,1,0,0,0,0,5,0,0,5,0,25,5,0,2,11,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,2,0,0,9,0,0,0,1,0,0,0,2,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Class_9
25927,25928,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,2,0,1,0,0,0,1,0,2,8,0,1,0,0,0,2,0,4,0,2,0,0,1,0,4,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,4,0,0,1,0,0,6,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,8,1,0,0,1,0,Class_3
20276,20277,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,2,6,0,0,0,1,1,1,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,2,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,Class_3
16455,16456,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Class_2
48019,48020,0,1,1,1,0,0,0,3,0,0,0,0,0,2,4,2,0,1,4,1,1,3,1,18,0,1,0,0,0,0,2,4,1,1,2,0,3,11,51,2,0,1,0,1,34,0,0,7,1,1,0,0,0,5,0,2,0,0,0,1,0,1,0,3,0,0,13,1,2,1,0,4,1,0,0,2,1,0,2,3,0,0,0,0,2,2,2,0,4,2,0,0,1,Class_7
53649,53650,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,Class_8
11960,11961,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,Class_2
