Id,minutes_past,radardist_km,Ref,Ref_5x5_10th,Ref_5x5_50th,Ref_5x5_90th,RefComposite,RefComposite_5x5_10th,RefComposite_5x5_50th,RefComposite_5x5_90th,RhoHV,RhoHV_5x5_10th,RhoHV_5x5_50th,RhoHV_5x5_90th,Zdr,Zdr_5x5_10th,Zdr_5x5_50th,Zdr_5x5_90th,Kdp,Kdp_5x5_10th,Kdp_5x5_50th,Kdp_5x5_90th,Expected
85,57,13.0,15.0,10.0,15.0,16.5,16.0,10.5,15.0,18.0,1.0316668,0.97833335,1.0216666,1.0516667,0.3125,-0.5,0.4375,2.125,,,,,0.7620004
86,4,5.0,,,6.0,15.5,20.0,9.0,19.5,24.0,,,,,,,,,,,,,876.3005
86,8,5.0,7.5,,7.5,15.5,15.5,10.0,14.5,17.0,,,,,,,,,,,,,876.3005
86,12,5.0,35.5,6.5,35.0,50.0,40.5,18.0,38.0,51.0,,,,,,,,,,,,,876.3005
86,17,5.0,9.0,,13.5,28.5,9.0,,13.5,28.5,,,,,,,,,,,,,876.3005
86,21,5.0,8.0,,,7.5,10.0,,,7.5,,,,,,,,,,,,,876.3005
86,26,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
86,31,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
86,36,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
86,42,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
86,49,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
86,54,5.0,,,,,,,,,,,,,,,,,,,,,876.3005
87,4,6.0,,,5.5,14.5,,,10.5,16.5,1.0116667,0.98833334,0.99833333,1.0216666,0.5625,-0.1875,0.5,1.5,0.0,-2.4700012,-0.7100067,2.4700012,0.25400013
87,8,6.0,11.5,2.5,9.0,16.0,18.5,11.0,15.5,18.5,0.99833333,0.93833333,0.995,1.0350001,0.25,-0.625,0.25,1.0625,-0.3500061,,-0.7100067,4.580002,0.25400013
87,12,6.0,15.5,9.5,14.5,18.5,18.5,13.0,17.0,20.0,0.935,0.9716667,0.9916667,0.99833333,-1.5625,-0.875,0.625,1.5,3.8799896,-1.0599976,0.70999146,3.1699982,0.25400013
87,17,6.0,15.0,10.5,14.5,17.5,16.0,13.5,17.5,20.0,1.0016667,0.9483333,0.9916667,1.0016667,0.4375,-0.25,0.875,2.25,-0.69999695,-2.8200073,-1.0599976,1.4099884,0.25400013
87,21,6.0,16.0,9.5,12.0,18.0,16.0,13.0,16.5,25.5,0.99833333,0.96833336,0.99833333,1.0016667,0.5,-0.6875,0.375,1.0625,-1.7600098,-3.1699982,-1.4100037,2.4700012,0.25400013
87,25,6.0,30.5,16.5,27.0,33.5,35.5,24.0,34.0,38.0,1.0516667,,0.995,1.0516667,0.625,,-0.75,2.0625,,,,-0.3500061,0.25400013
87,30,6.0,31.0,25.5,29.5,35.5,33.0,29.0,33.5,38.5,0.96166664,,1.0216666,1.0516667,0.3125,,0.1875,3.5625,-5.980011,,,4.5599976,0.25400013
87,34,6.0,29.5,25.5,27.5,31.5,32.0,28.5,31.0,33.5,0.995,0.975,1.0083333,1.0516667,0.5625,-1.9375,0.6875,1.5,,,-3.1699982,1.4099884,0.25400013
87,38,6.0,24.5,21.0,24.5,30.5,24.5,23.0,25.5,32.0,1.0516667,0.9116667,1.0250001,1.0516667,0.5625,-0.8125,0.375,4.9375,,,,2.819992,0.25400013
87,42,6.0,23.0,14.5,20.0,26.5,30.0,20.0,25.0,31.5,1.0516667,0.87833333,1.005,1.0516667,-0.0625,-1.6875,-0.0625,2.6875,,,-2.8200073,2.119995,0.25400013
87,47,6.0,,,,25.5,,,,26.5,1.005,,0.99833333,1.0516667,0.9375,,0.1875,1.6875,-1.4100037,,-1.4100037,2.7299957,0.25400013
87,51,6.0,,,,,,,,,0.885,,1.0016667,1.0516667,0.875,,0.5,2.4375,,,-0.7100067,1.4099884,0.25400013
87,55,6.0,,,,,,,,4.5,1.0516667,0.735,0.9916667,1.0516667,1.5625,-1.125,0.5,2.5,,,-2.4700012,4.8399963,0.25400013
88,3,6.0,,,7.0,18.0,38.5,37.5,40.0,45.0,,,,0.20833333,,,,3.5,,,,,0.7620004
88,7,6.0,56.5,56.5,58.5,63.0,59.0,56.5,59.0,63.0,,,,,,,,,,,,,0.7620004
88,12,6.0,42.5,40.0,42.5,46.5,46.5,45.5,47.0,49.0,,,,,,,,,,,,,0.7620004
88,18,6.0,32.5,25.0,32.5,43.5,35.5,30.5,35.0,43.5,,,,,,,,,,,,,0.7620004
88,23,6.0,31.5,29.0,32.0,36.0,32.5,31.5,34.5,37.5,,,,,,,,,,,,,0.7620004
88,28,6.0,22.5,14.0,20.0,39.0,23.0,23.0,26.5,39.0,,,,,,,,,,,,,0.7620004
88,33,6.0,35.5,24.0,35.5,39.5,35.5,25.0,36.0,41.5,,,,,,,,,,,,,0.7620004
88,39,6.0,20.0,12.0,20.0,27.5,22.0,22.0,28.0,33.0,,,,,,,,,,,,,0.7620004
88,44,6.0,31.0,13.5,31.5,36.0,33.0,13.5,32.0,36.0,,,,,,,,,,,,,0.7620004
88,49,6.0,,,,10.5,,,,10.5,,,,,,,,,,,,,0.7620004
88,54,6.0,,,,,,,,,,,,,,,,,,,,,0.7620004
88,59,6.0,,,,,,,,7.0,,,,,,,,,,,,,0.7620004
89,0,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,10,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,20,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,29,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,39,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,49,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
89,59,10.0,,,,,,,,,,,,,,,,,,,,,0.35000017
90,3,2.0,-2.5,-4.0,-1.0,5.0,-1.0,-1.0,3.5,9.0,0.7783333,0.58166665,0.88166666,1.0516667,7.9375,-0.125,7.9375,7.9375,,,,,8.890005
90,8,2.0,11.0,0.0,9.0,22.0,28.0,26.5,29.5,34.0,0.82166666,0.735,0.9716667,0.99833333,1.875,0.5625,1.625,6.8125,,,0.0,4.149994,8.890005
90,13,2.0,34.0,18.5,29.5,34.0,34.0,28.5,34.0,40.0,0.995,0.895,0.985,0.995,1.25,0.25,1.1875,2.0625,-2.5299988,-2.7600098,0.0,4.2299957,8.890005
90,18,2.0,18.5,13.5,18.5,36.0,34.0,29.0,35.0,41.5,0.7783333,0.77166665,0.98833334,0.99833333,4.875,0.3125,0.8125,4.1875,3.519989,-1.4100037,0.34999084,4.5599976,8.890005
90,23,2.0,44.0,38.5,44.0,50.5,48.5,43.5,48.0,51.5,0.955,0.75166667,0.985,0.99833333,1.1875,-4.4375,0.9375,1.9375,1.4700012,-2.0400085,-0.3500061,3.519989,8.890005
90,29,2.0,51.0,48.0,51.0,54.0,53.5,52.0,54.5,57.5,0.975,0.84833336,0.985,1.0016667,1.4375,0.5,1.4375,2.625,,,,0.0,8.890005
90,34,2.0,13.5,13.0,16.5,19.0,19.0,15.5,17.5,20.5,0.945,0.7916667,0.9583333,1.005,-0.375,0.25,2.9375,7.4375,,,,0.0,8.890005
90,39,2.0,-1.5,-1.5,4.0,9.5,5.0,2.5,5.0,9.5,1.0016667,0.5316667,0.865,1.015,3.6875,-1.5,1.1875,4.4375,,,,,8.890005
90,44,2.0,-1.0,-1.5,2.0,7.0,15.0,4.5,14.5,33.0,1.0516667,0.705,0.865,1.0516667,5.8125,-3.3125,1.5625,6.0625,,,,,8.890005
90,49,2.0,14.0,6.5,12.0,21.5,19.5,9.0,15.5,21.5,0.68833333,,0.765,0.97833335,0.375,,3.1875,7.9375,,,,,8.890005
90,54,2.0,-1.5,-3.5,0.5,7.0,8.5,-3.0,4.0,11.5,0.97833335,0.715,0.985,1.0016667,-0.0625,0.0625,1.625,7.6875,,,,0.34999084,8.890005
90,59,2.0,2.5,-5.5,-3.5,6.5,3.0,-1.0,4.5,10.0,0.9816667,0.815,0.9583333,0.9916667,0.8125,-2.3125,1.0625,2.1875,2.1399994,1.0599976,1.4400024,2.819992,8.890005
91,3,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
91,8,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
91,13,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
91,18,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
91,23,14.0,,,,,,,,18.5,,,,,,,,,,,,,0.25400013
91,29,14.0,,,,34.5,,,16.0,34.5,,,,,,,,,,,,,0.25400013
91,34,14.0,,,,29.0,,,,29.0,,,,,,,,,,,,,0.25400013
91,39,14.0,,,,20.0,,,,21.0,,,,,,,,,,,,,0.25400013
91,44,14.0,,,,18.0,,,,22.0,,,,,,,,,,,,,0.25400013
91,49,14.0,,,,14.0,,,,17.5,,,,,,,,,,,,,0.25400013
91,54,14.0,,,,,,,,,,,,,,,,,,,,,0.25400013
91,59,14.0,,,,28.0,,,,28.0,,,,,,,,,,,,,0.25400013
92,1,4.0,19.5,12.5,17.0,20.0,19.5,15.0,19.0,21.5,0.99833333,0.99833333,0.99833333,1.0016667,0.5,0.0625,0.375,0.9375,0.0,-0.69999695,0.0,0.70999146,0.50800025
92,6,4.0,14.0,8.5,14.0,18.5,18.5,15.0,19.0,24.0,0.99833333,0.99833333,0.99833333,1.0016667,0.0625,0.0,0.3125,0.625,0.0,-0.7100067,0.34999084,1.4099884,0.50800025
92,10,4.0,10.5,13.0,16.0,19.5,14.0,16.0,19.0,22.0,0.99833333,0.99833333,0.99833333,1.005,0.0,0.0625,0.25,0.5625,0.34999084,-0.7100067,0.34999084,2.1100006,0.50800025
92,14,4.0,15.5,9.5,13.5,18.0,18.5,12.5,16.0,18.5,1.005,1.0016667,1.0016667,1.0116667,0.0625,-0.0625,0.125,0.375,-0.7100067,-0.7100067,0.34999084,1.7599945,0.50800025
92,19,4.0,7.5,6.0,8.5,11.5,12.0,6.5,10.5,12.0,1.0083333,1.005,1.0083333,1.0416667,0.0625,-0.1875,0.3125,1.0625,0.0,-3.1699982,-0.3500061,0.69999695,0.50800025
92,24,4.0,8.0,4.0,8.0,10.5,9.0,5.5,9.0,14.5,,,1.0516667,1.0516667,,,-0.5,2.1875,,,,,0.50800025
92,28,4.0,6.5,,7.5,11.5,6.5,,8.0,12.5,,,1.0116667,1.0516667,,,-1.4375,1.9375,,,,1.1599884,0.50800025
92,33,4.0,,,5.0,14.5,5.0,2.5,9.5,15.5,1.0516667,,1.0183333,1.0516667,3.1875,,-0.3125,1.5625,,,,1.7599945,0.50800025
92,37,4.0,12.0,6.5,13.5,19.5,12.0,6.5,14.5,21.0,1.0516667,1.0083333,1.0483334,1.0516667,-0.125,-0.75,0.4375,1.375,,,,-0.3500061,0.50800025
92,42,4.0,14.5,9.5,13.5,20.5,14.5,11.0,14.5,23.0,1.0516667,,1.0316668,1.0516667,0.0,,0.25,1.25,,,,2.819992,0.50800025
92,47,4.0,13.0,9.0,13.5,21.0,15.0,11.5,14.5,21.0,1.0516667,,1.0516667,1.0516667,-1.375,,-0.5,2.625,,,,,0.50800025
92,52,4.0,10.5,8.0,10.0,14.5,10.5,9.0,11.5,15.0,1.0016667,0.99833333,1.0016667,1.0516667,0.4375,-0.3125,0.3125,0.6875,-1.0599976,,-0.7100067,3.5299988,0.50800025
92,56,4.0,7.5,4.0,8.0,12.0,12.5,5.5,8.5,13.5,0.99833333,0.99833333,1.0016667,1.0216666,0.5625,-0.25,0.0625,0.5625,0.34999084,-2.1200104,0.0,0.34999084,0.50800025
93,0,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,6,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,12,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,18,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,23,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,29,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,35,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,41,15.0,,,,,,,,,,,,,,,,,,,,,8.636004
93,47,15.0,,,,31.0,,,,31.0,,,,,,,,,,,,,8.636004
93,53,15.0,22.0,,22.5,29.0,22.0,,22.5,29.0,,,,,,,,,,,,,8.636004
93,58,15.0,23.5,,17.0,24.0,23.5,,17.0,24.0,,,,,,,,,,,,,8.636004
94,1,11.0,,,12.0,25.0,,,12.0,25.5,1.0516667,0.84166664,0.98833334,1.0516667,3.5625,-1.625,0.3125,3.6875,8.449997,-8.779999,-0.3500061,15.110001,3.3020017
94,5,11.0,20.0,,20.0,24.5,21.5,,21.0,26.0,,,,1.0516667,,,,2.125,,,,25.049988,3.3020017
94,8,11.0,26.5,14.0,23.0,28.5,26.5,16.5,24.0,28.5,1.0250001,0.985,1.005,1.0283334,-0.75,-0.875,1.125,2.4375,3.869995,-3.5200043,0.70999146,7.7299957,3.3020017
94,11,11.0,24.0,19.5,23.5,26.0,24.0,21.0,25.0,27.0,,,,1.0516667,,,,4.6875,,,,2.8099976,3.3020017
94,14,11.0,17.5,17.5,21.5,25.5,26.0,20.5,23.0,26.0,,,,,,,,,,,,,3.3020017
94,17,11.0,24.0,16.5,20.0,25.0,24.0,18.0,22.0,25.5,,,,,,,,,,,,,3.3020017
94,20,11.0,21.5,15.0,19.5,23.5,21.5,18.0,21.5,26.5,,,,0.985,,,,-1.1875,,,,,3.3020017
94,26,11.0,22.0,16.5,23.5,29.5,22.0,19.0,24.0,29.5,,,,,,,,,,,,,3.3020017
94,29,11.0,22.5,17.0,22.0,29.0,24.0,19.0,23.0,31.5,,,,,,,,,,,,,3.3020017
94,32,11.0,22.0,16.0,22.0,30.0,22.5,16.5,23.0,32.0,,,,,,,,,,,,,3.3020017
94,35,11.0,23.0,18.5,27.0,37.5,24.5,19.0,27.5,37.5,,,,,,,,,,,,,3.3020017
94,38,11.0,28.5,18.0,27.5,31.5,33.0,20.5,27.5,33.0,1.0516667,,,1.0516667,5.5625,,,1.75,,,,,3.3020017
94,42,11.0,31.5,19.0,24.0,33.5,31.5,20.5,26.5,33.5,,,,,,,,,,,,,3.3020017
94,45,11.0,18.0,16.5,22.0,30.0,20.0,20.0,25.0,30.5,,,,,,,,,,,,,3.3020017
94,48,11.0,28.5,17.0,24.5,34.0,28.5,19.5,24.5,34.0,,,,,,,,,,,,,3.3020017
94,51,11.0,18.5,17.5,22.0,33.5,18.5,18.5,24.5,33.5,,,,,,,,,,,,,3.3020017
94,54,11.0,21.5,18.5,23.5,30.5,22.0,20.5,24.0,30.5,,,,,,,,,,,,,3.3020017
94,57,11.0,30.0,18.0,23.5,28.5,30.0,20.0,25.5,30.5,,,,,,,,,,,,,3.3020017
95,1,16.0,,,,,,,,,,,,,,,,,,,,,517.99927
95,10,16.0,,,,,,,,,,,,,,,,,,,,,517.99927
95,20,16.0,,,,,,,,,,,,,,,,,,,,,517.99927
95,29,16.0,,,,,,,,,,,,,,,,,,,,,517.99927
95,39,16.0,,,,,,,,,,,,,,,,,,,,,517.99927
95,49,16.0,,,,12.5,,,,12.5,,,,,,,,,,,,,517.99927
95,58,16.0,,,,12.0,,,,12.0,,,,,,,,,,,,,517.99927
96,3,17.0,24.5,21.0,24.0,28.0,24.5,22.5,25.0,28.0,,,,,,,,,,,,,4.064002
96,8,17.0,28.0,23.0,26.0,29.5,28.0,24.5,28.0,36.0,,,,,,,,,,,,,4.064002
96,12,17.0,28.0,24.5,28.0,35.5,29.5,25.0,28.0,36.5,,,,,,,,,,,,,4.064002
96,17,17.0,28.0,24.5,28.0,34.5,34.5,27.0,31.5,35.5,,,,,,,,,,,,,4.064002
96,21,17.0,27.5,23.5,27.0,30.5,27.5,25.5,28.0,31.0,,,,,,,,,,,,,4.064002
96,26,17.0,25.5,21.0,23.5,27.5,25.5,22.5,26.5,29.0,,,,,,,,,,,,,4.064002
96,31,17.0,25.5,22.0,24.5,28.0,25.5,23.5,25.5,28.5,,,,,,,,,,,,,4.064002
96,36,17.0,23.5,23.0,24.0,27.5,23.5,23.0,25.0,28.0,,,,,,,,,,,,,4.064002
96,41,17.0,25.5,19.5,23.0,27.0,25.5,22.5,24.0,27.0,,,,,,,,,,,,,4.064002
96,46,17.0,29.0,20.5,25.0,29.0,29.0,23.0,26.0,29.0,,,,,,,,,,,,,4.064002
96,51,17.0,27.0,22.5,25.0,28.0,27.0,25.0,26.5,29.5,,,,,,,,,,,,,4.064002
96,57,17.0,22.5,23.0,26.0,29.5,28.0,25.5,28.0,30.5,,,,,,,,,,,,,4.064002
97,0,16.0,27.0,23.5,28.0,34.5,27.0,24.0,28.0,34.5,,,,,,,,,,,,,0.25400013
97,5,16.0,29.5,22.0,25.5,29.5,29.5,23.5,26.0,30.5,,,,,,,,,,,,,0.25400013
97,9,16.0,21.0,20.5,23.0,26.5,22.0,22.0,24.0,26.5,,,,,,,,,,,,,0.25400013
97,13,16.0,22.5,19.0,22.5,27.5,22.5,21.5,24.5,27.5,,,,,,,,,,,,,0.25400013
